date,id,nb_mots,phrase,type
2026-01-27,2038,10,فهيا بنا يا صديقي الديك الجميل ولنضع حدا لهذا العداء,phrase
2026-01-27,2039,15,وانزل عن خشبتك ولنذهب إلى الحفل معا ونحن نمسك بأيدي بعضنا وندخل مبتسمين إلى الحفل,phrase
2026-01-27,2040,8,فهذا سيدخل البهجة والسرور إلى قلب الملك كثيرا.,phrase
2026-01-27,2041,11,بمجرد أن سمع الثعلب باسم كلاب الصيد حتى خاف وفر راكضا,phrase
2026-01-27,2042,9,وهو يصرخ خوفا من كلاب الصيد ويقول يا ويلي,phrase
2026-01-27,2043,8,ويل لي من أسنانها الحادة ومخالبها القوية والشرسة,phrase
2026-01-27,2044,9,ونادى عليه الديك هو يقول له: أيها الثعلب ويحك,phrase
2026-01-27,2045,7,ألا تحب أن نذهب إلى الحفل معا,phrase
2026-01-27,2046,4,أجابه الثعلب: لا لا,phrase
2026-01-27,2047,10,والطبيب نصحني بالبقاء في الفراش لكي لا تزيد حالتي سوءا,phrase
2026-01-27,2048,18,وبدأ الديك بالضحك إلى أن انقلب على ظهره وبعدها لم يعد يرى للثعلب أثرا خوفا من كلاب الصيد.,phrase
2026-01-27,2049,27,تعد قصة الثعلب المكار والديك واحدة من قصص الأطفال القصيرة التي تعلم الأطفال ضرورة البقاء على حذر دائما من الناس حتى وإن أظهروا المحبة على خلاف العادة.,paragraphe
2026-01-27,2050,6,كان هناك بطة تنتظر البيض ليفقس,phrase
2026-01-27,2051,7,وبعد مرور الوقت المحدد فقست بيضات بسلام,phrase
2026-01-27,2052,8,وصار البط الصغير يتجول في الأرجاء لاستكشاف المزرعة,phrase
2026-01-27,2053,12,إلا أنه بقيت بيضة سابعة لم تفقس حتى الآن وظلت تحاول الخروج,phrase
2026-01-27,2054,14,حتى إن البطة الأم شعرت بالتوتر والقلق الشديد لأن البيضة السابعة كانت كبيرة جدا.,phrase
2026-01-27,2055,11,وفي آخر الأمر جمعت البيضة السابعة كل قوتها حتى خرجت للحياة,phrase
2026-01-27,2056,12,ونظرت الأم وصغارها لهذا الكائن نظرة تعجب لأنه لم يكن يشبههم إطلاقا.,phrase
2026-01-27,2057,9,كان الكائن الذي خرج من البيضة الأخيرة مختلفا تماما,phrase
2026-01-27,2058,4,ولم يشبه البط أبدا,phrase
2026-01-27,2059,12,فقد كان جسمه كبيرا جدا وكان الريش الذي يكسو جسمه رمادي اللون,phrase
2026-01-27,2060,12,وبقي صغار البط يسخرون منه ويقولون له إن البطة القبيحة لا تشبههم,phrase
2026-01-27,2061,14,أما الأم نظرت إلى الطائر وسألته الأم: لماذا لا تشبه أخواتك الصغار ومختلف عنهم,phrase
2026-01-27,2062,9,وكان البط الصغير ينمو ويكبر بشكل عادي مثل البط,phrase
2026-01-27,2063,15,أما البطة المختلفة كانت أكبر من البط كما أنها كانت تنمو بشكل مختلف وغير عادي.,phrase
2026-01-27,2064,14,لم يقبل صغار البط اللعب مع هذه البطة بسبب اختلافها عنهم في الحجم والشكل,phrase
2026-01-27,2065,5,كما كان صوتها غريبا وقبيحا,phrase
2026-01-27,2066,12,واتفقت حيوانات الغابة على عدم التكلم مع البطة القبيحة أو اللعب معها,phrase
2026-01-27,2067,15,في أحد الأيام كان هناك صياد يقترب من البحيرة التي تعيش فيها البطة مع صغارها,phrase
2026-01-27,2068,11,وبدأ في صيد البط إلى أن تمكن من اصطياد البطة الكبيرة,phrase
2026-01-27,2069,11,ولم تكن تعرف البطة القبيحة أن الصياد تمكن من صيد أمها,phrase
2026-01-27,2070,9,وبعدها بدأت البطة القبيحة البحث عن أمها حول البحيرة.,phrase
2026-01-27,2071,6,بقيت البطة في البحيرة وهي وحيدة,phrase
2026-01-27,2072,6,ولكن حين كبرت صارت جميلة جدا,phrase
2026-01-27,2073,11,ووقتها عرفت البطة أنها من طيور البجع وليست من طيور البط,phrase
2026-01-27,2074,9,كانت تخبرها الحيوانات عندما تراها أنها من أجمل الطيور,phrase
2026-01-27,2075,14,وفي أحد الأيام جاءت طيور البجع للبحيرة وفرحت البطة كثيرا لأنها صارت واحدة منهم.,phrase
2026-01-27,2076,17,تعد قصة البطة الحزينة من أجمل القصص القصيرة التي تعلمنا أن لكل شخص ميزة تختلف عن الآخرين,phrase
2026-01-27,2077,9,وأن علينا أن نتقبل أنفسنا كما هي ولا نحزن.,phrase
2026-01-27,2078,12,كانت في يوم من الأيام بطة بيضاء كبيرة وجميلة وذات ريش ناعم,phrase
2026-01-27,2079,12,وكانت تلك البطة تعيش في مكان جميل بالقرب من بحيرة صافية وكبيرة,phrase
2026-01-27,2080,7,وكانت لها أمنية وحيدة ترغب أن تتحقق,phrase
2026-01-27,2081,16,وهي أن يكون لديها فراخ صغار من البط حتى لا تبقى في ذلك المكان حزينة ووحيدة,phrase
2026-01-27,2082,13,وبعد فترة قررت أن تضع أربع بيضات حتى تفقس وتخرج منها الفراخ الصغيرة.,phrase
2026-01-27,2083,8,وبعد أن وضعت البيضات بدأت بالاعتناء والاهتمام بها,phrase
2026-01-27,2084,21,مرت عدة أيام على هذه الحال حتى لاحظت البطة الكبيرة أن قشور البيضات الأربع التي تعتني بها بدأت بالتشقق شيئا فشيئا,paragraphe
2026-01-27,2085,8,وبدأت الفراخ تنقر القشر حتى تخرج من البيضات.,phrase
2026-01-27,2086,16,بعد أن فقست البيضات خرج من كل بيضة من البيضات الأربع فرخ من البط جميل وصغير,phrase
2026-01-27,2087,20,وقد لاحظت البطة الأم أن البيضة الأخيرة منها قد خرج منها فرخ مختلف عن بقية الفراخ ولونه غريب ومختلف أيضا,phrase
2026-01-27,2088,9,فقد كان لونه أسود بخلاف لونها ولون الفراخ الثلاث,phrase
2026-01-27,2089,6,فقد كانت جميعها بلون أبيض جميل,phrase
2026-01-27,2090,15,ولكن البطة الأم لم تكترث لهذا الأمر واعتنت بهذا الفرخ أيضا واعتبرته أحد أبنائها الصغار.,phrase
2026-01-27,2091,21,وبعد أن كبرت الفراخ قليلا أخذت البطة الأم فراخها وتوجهت بهم إلى البحيرة من أجل أن تعلمهم السباحة والغوص والعوم فيها,paragraphe
2026-01-27,2092,7,وبدأت الفراخ تلعب بالماء وهي فرحة كثيرا,phrase
2026-01-27,2093,8,وقد علمتهم البطة الأم طريقة العوم فوق الماء.,phrase
2026-01-27,2094,5,فرحت جميع الفراخ باللعب بالماء,phrase
2026-01-27,2095,11,ولكن البطة الصغيرة المختلفة في اللون لم تفرح كثيرا مثل البقية,phrase
2026-01-27,2096,14,فقد كانت تشعر أنها مختلفة وغريبة عنهم لأنها لم تتعلم طريقة العوم في الماء,phrase
2026-01-27,2097,7,وكانت البطات الثلاث تستهزأ بها وتسخر منها,phrase
2026-01-27,2098,7,"وأطلقت عليها اسم ""البطة السوداء"" بسبب لونها.",phrase
2026-01-27,2099,8,خرجت البطة السوداء من البحيرة وهي حزينة وتعيسة,phrase
2026-01-27,2100,7,وابتعدت عن أخواتها البطات ذات اللون الأبيض,phrase
2026-01-27,2101,15,فجلست وحيدة وحزينة لأنها لم تكن تعرف أحدا غيرهم ولا تعرف إلى أين سوف تذهب,phrase
2026-01-27,2102,11,وفي ذلك الوقت مرت بالقرب منها مجموعة من الفراخ مع أمهم,phrase
2026-01-27,2103,11,فسألها أحد الفراخ عن سبب حزنها فأخبرته أنها لا تعرف العوم.,phrase
2026-01-27,2104,14,حاول الفرخ الصغير أن يعلم البطة السوداء العوم ولكنها لم تستطع أن تتعلم ذلك,phrase
2026-01-27,2105,5,فخرجا من البحرة ولعبا معا,phrase
2026-01-27,2106,22,بعد ذلك ذهبت البطة السوداء وجلست على تلة مرتفعة وشاهدت في ذلك الوقت طائرا كبيرا يحوم فوقها وكأنه يريد أن ينقض عليها,paragraphe
2026-01-27,2107,10,فخافت وحركت جناحيها وطارت إلى شجرة قريبة لتختبئ بين الأغصان.,phrase
2026-01-27,2108,9,وأدركت أنها تستطيع الطيران وأنها ليست مثل بقية البط,phrase
2026-01-27,2109,9,وشاهد في عش فوق الشجرة بعض الفراخ التي تشبهها,phrase
2026-01-27,2110,14,وجاءت أم الفراخ التي تشبهها وضمتها إلى أبنائها وعطفت عليها لأنها تشبه فراخها الصغار,phrase
2026-01-27,2111,9,وعاشت سعيدة عندما أدركت أنها لم تكن بطة سوداء.,phrase
2026-01-27,2112,11,إن لكل شخص صفاته الخاصة التي يتميز بها عن بقية الأفراد,phrase
2026-01-27,2113,5,وليس بالضرورة أن يشبه الآخرين,phrase
2026-01-27,2114,8,وهذا ما يجعله فريدا ومميزا في هذه الحياة.,phrase
2026-01-27,2115,14,كان هناك قبيلتان من النمل تعيشان في منطقة واحدة ولكل قبيلة منها بيوت مخصصة,phrase
2026-01-27,2116,12,وفي يوم من الأيام أمطرت الدنيا مطرا غزيرا وداهمت المياه الأماكن كلها,phrase
2026-01-27,2117,14,فقامت النملات بالاختباء في بيوت موجودة أسفل شجرة كبيرة كي تحمي أنفسها من الأمطار.,phrase
2026-01-27,2118,12,استمر هطول المطر لأيام عديدة حتى نفذ مخزون الطعام لدى أحد البيوت,phrase
2026-01-27,2119,23,وحينها شعرت نملة صغيرة بالجوع الشديد وطلبت من أمها بعض الطعام ولكن الأمطار ما زالت تتساقط ولا يمكن الخروج من البيت لإحضار الطعام,paragraphe
2026-01-27,2120,9,وذلك لأن خروج النمل من بيته سيتسبب بغرقها وموتها.,phrase
2026-01-27,2121,7,قررت الأم الذهاب إلى بيت جارتها النملة,phrase
2026-01-27,2122,8,وبعدما طرقت الباب خرجت النملة وسألتها عما تريده,phrase
2026-01-27,2123,12,فقالت لها إن مخزون الطعام لديها قد نفد وابنتها تشعر بالجوع الشديد,phrase
2026-01-27,2124,22,ثم قالت للنملة التي تقف خلف الباب إنه ليس لديها أيضا أي طعام وإن مخزونها أيضا نفد ولا تجد ما تطعم صغارها,paragraphe
2026-01-27,2125,10,بالطبع النملة تكذب لأنها معروفة بالبخل وتحب اكتناز الطعام لنفسها,phrase
2026-01-27,2126,13,ولا تحب إطعام أحد خوفا من الفقر أو عدم توافر الطعام بعد ذلك,phrase
2026-01-27,2127,10,وفي ذلك عدم ثقة بالله عز وجل وعدم أخذ بالأسباب.,phrase
2026-01-27,2128,33,عادت النملة الأم إلى بيتها خائبة حزينة وشعرت باليأس الشديد ولكنها دعت ربها أن يرزقها الطعام كي تطعم صغيرتها فاستجاب الله لها حالا؛ حيث توقفت الأمطار وأصبحت السماء صافية وطلعت الشمس وجفت الأرض,paragraphe
2026-01-27,2129,17,ومن ثم خرجت النملات بحثا عن الطعام فأحضرت كل واحدة ما يكفيها من الطعام وأكلت وأطعمت صغيرتها,phrase
2026-01-27,2130,7,وخزنت ما تبقى من بذور للأيام القادمة,phrase
2026-01-27,2131,15,شكرت النملة الله عز وجل وحمدته على ما أعطاها إياه من رزق وفير واستجابة للدعاء.,phrase
2026-01-27,2132,22,مرت شهور عديدة حتى جاء فصل الشتاء مرة أخرى وبدأت الأمطار بالتساقط فامتلأت الأراضي بالمياه وأصبح من الصعب الحصول على الطعام بسهولة,paragraphe
2026-01-27,2133,6,وتكررت الحادثة نفسها مع النملة البخيلة,phrase
2026-01-27,2134,12,فقد نفد الطعام من عندها وبدا صغارها يتضورون ويبكون من شدة الجوع,phrase
2026-01-27,2135,15,قررت النملة البخيلة الذهاب إلى بيت جارتها النملة ولكنها كانت تشعر بالخجل من طرق الباب,phrase
2026-01-27,2136,19,وبعد تفكير شديد طرقت الباب وطلبت من جارتها أن تعطيها بعض الطعام وتطعم صغارها لأن الطعام نفد من عندها.,phrase
2026-01-27,2137,12,استقبلتها النملة بترحيب شديد وقالت لها إنه يوجد ما يكفيها من الطعام,phrase
2026-01-27,2138,9,وستعطيها منه ما يكفي صغارها طوال فترة تساقط الأمطار,phrase
2026-01-27,2139,11,وإن الله عز وجل هو الرازق وهو الذي يطعم الحيوانات جميعا,phrase
2026-01-27,2140,8,فهي لا تخشى الفقر ما دام الله معها.,phrase
2026-01-27,2141,5,شعرت النملة البخيلة بالخجل الشديد,phrase
2026-01-27,2142,20,خاصة وأنها تذكرت ما قامت به قبل شهور عديدة؛ حيث رفضت إطعام النملة وصغارها ظنا منها أن الطعام لن يكفيها,phrase
2026-01-27,2143,13,اعتذرت النملة عن تصرفها ذلك وأقسمت أن تكون كريمة وتطعم الآخرين بلا تردد,phrase
2026-01-27,2144,13,وأن يكون لديها ثقة بالله عز وجل أنه يرزقها من حيث لا تحتسب.,phrase
2026-01-27,2145,8,ينبغي على الإنسان أن يكون كريما ويطعم الآخرين,phrase
2026-01-27,2146,23,فالله عز وجل هو الرازق والإنسان الكريم الذي يتوكل على الله عز وجل ويتوجه إليه بالدعاء يرزقه من حيث لا يحتسب ويستجيب لدعائه.,paragraphe
2026-01-27,2147,15,كان في قديم الزمان ملك وملكة يعيشان في قصر كبير وكانت لهما ابنه وحيدة وجميلة,phrase
2026-01-27,2148,8,وكان عندهما حمار يعطي كل يوم قطعة ذهبية,phrase
2026-01-27,2149,34,وفي يوم من الأيام مرضت الملكة مرضا شديدا وعندما شعرت بدنو أجلها استدعت زوجها الملك وطلبت منه طلبا غريبا وهو ألا يتزوج بسواها في حال توفيت حتى لا تتعرض ابنتها للظلم من زوجه الأب,paragraphe
2026-01-27,2150,4,وافق الملك على طلبها,phrase
2026-01-27,2151,6,وبعد ذلك بفترة قصيرة توفيت الملكة,phrase
2026-01-27,2152,6,ظل الملك وحيدا يرعى طفلته الصغيرة,phrase
2026-01-27,2153,7,مرت السنين وكبرت الطفلة وأصبحت أميرة جميلة.,phrase
2026-01-27,2154,17,بعدما كبرت الأميرة وطالت وحدة الملك اقترح جميع من في القصر على الملك أن يتزوج بامرأة أخرى,phrase
2026-01-27,2155,6,ولكنه رفض نزولا عند رغبة زوجته,phrase
2026-01-27,2156,6,وبعد الكثير من الإلحاح وافق الملك,phrase
2026-01-27,2157,14,ولكن ابنته الأميرة اعترضت على هذا الزواج وطلبت من أبيها ألا يتزوج بامرأة أخرى.,phrase
2026-01-27,2158,19,ولكن الملك رفض ذلك وأصر على زواجه وطلب من ابنته أن تطلب ما تشاء وهو سيلبي لها ما تريد,phrase
2026-01-27,2159,14,فاشترطت عليه أن يحضر لها ثوبا جميلا بجميع ألوان الطبيعة حتى توافق على زواجه,phrase
2026-01-27,2160,20,وافق الملك وأرسل وراء كل خياطي القصر وقاموا بحياكة ثوب جميل جدا يحتوي على زرقة السماء وخضرة الأرض ونقاوة المياه.,phrase
2026-01-27,2161,11,عادت الأميرة إلى جنيتها حزينة بائسة وأخبرتها أن أباها نفذ شرطها,phrase
2026-01-27,2162,17,اقترحت عليها الجنية اقتراحا آخر وهو أن تطلب من والدها أن يذبح الحمار ويسلخ جلده ويعطيه لابنته,phrase
2026-01-27,2163,8,وافق الأب فورا وقام بذبح الحمار وأعطاها جلده,phrase
2026-01-27,2164,10,فعادت الأميرة مرة أخرى حزينة إلى جنيتها وأخبرتها بما حصل.,phrase
2026-01-27,2165,12,قالت لها الجنية: ما رأيك لو تلبسين جلد الحمار وتخرجين من القصر,phrase
2026-01-27,2166,6,حينها لن تتعرضي لظلم زوجه الأب,phrase
2026-01-27,2167,15,وافقت الأميرة ولبست جلد الحمار وخرجت من بيتها مسرعة حتى وصلت كوخا يعود لامرأة عجوز,phrase
2026-01-27,2168,5,دخلت الفتاة الكوخ واحتمت بالعجوز.,phrase
2026-01-27,2169,22,قالت لها العجوز إنها ستبقيها عندها بشرط وهو أن تمد لها يد العون وتساعدها في شؤون المنزل وأطلقت عليها اسم جلد الحمار,paragraphe
2026-01-27,2170,19,وافقت الأميرة وبدأت تعمل طوال الأسبوع إلا يوم واحد كانت تستريح في غرفتها وترتدي فستانها وتتخيل فارسا يأتي ليخطبها,phrase
2026-01-27,2171,15,وفي أحد الأيام شاهدها الأمير صاحب البساتين وأعجب بها كثيرا وجلس في قصره يفكر فيها,phrase
2026-01-27,2172,8,وحزن حزنا شديدا حتى توقف عن تناول الطعام,phrase
2026-01-27,2173,20,في يوم من الأيام جاءت والدته بالحلوى فقال لها إنه لا يريد أن يأكلها إلا من تلك الفتاة خادمة المزرعة.,phrase
2026-01-27,2174,10,أمرت أم الأمير جلد الحمار أن تصنع الحلوى وتقدمها لابنها,phrase
2026-01-27,2175,9,قامت الفتاة بصنع الحلوى ووضعت فيها خاتمها وأرسلته للأمير,phrase
2026-01-27,2176,13,وبينما كان يأكل الحلوى وجد خاتمها في داخل الحلوى وعرف أنه لجلد الحمار,phrase
2026-01-27,2177,7,أخبر والدته أنه ينوي خطبتها والزواج منها,phrase
2026-01-27,2178,7,وافقت والدته عندما رأت تعلق ابنها بها,phrase
2026-01-27,2179,6,وأرسلت في طلبها واستعدت ليوم الزفاف.,phrase
2026-01-27,2180,16,دعا الأمير كل الملوك المجاورين لقصره ومن بين أولئك الذين حضروا إلى زفافه كان والد الأميرة,phrase
2026-01-27,2181,17,عندما شاهدها والدها فرح فرحا شديدا وحمد الله عز وجل على أن ابنته بخير وبارك لهما زواجهما.,phrase
2026-01-27,2182,9,العبرة المستفادة من القصة أن الحزن لا يطول أبدا,phrase
2026-01-27,2183,12,وأن فجر الأمنيات لا بد أن يبزغ من جديد ويحقق الإنسان مراده.,phrase
2026-01-27,2184,5,تم التدقيق بواسطة: اشراق الدهون,phrase
2026-01-27,2185,21,يحكى أنه في قرية صغيرة كان يعيش راع يرعى أغنامه كل يوم ويأخذها إلى الجبال الجميلة الخضراء حتى ترعى وتأكل العشب,paragraphe
2026-01-27,2186,18,وفي المساء يعود إلى منزله ليرتاح. وفي يوم من الأيام وبينما كان الراعي مع أغنامه شعر بالملل الشديد,phrase
2026-01-27,2187,6,فخطرت له فكرة ليمازح أهل القرية,phrase
2026-01-27,2188,8,فذهب إليهم يطلب المساعدة وبدأ يصرخ: ساعدوني ساعدوني,phrase
2026-01-27,2189,7,إنه الذئب قادم يريد أن يأكل أغنامي.,phrase
2026-01-27,2190,8,أسرع سكان القرية لمساعدته ولإنقاذ الأغنام من الذئب,phrase
2026-01-27,2191,12,وعندما وصلوا إليه لم يجدوا شيئا واكتشفوا أن الراعي كان يمزح معهم,phrase
2026-01-27,2192,7,فعادوا إلى أشغالهم منزعجين من مزاحه وكذبه,phrase
2026-01-27,2193,7,وقد كرر ذلك معهم أكثر من مرة,phrase
2026-01-27,2194,20,وفي يوم من الأيام بينما كان الراعي في الجبل كالعادة ظهر ذئب كبير وهاجم الأغنام وبدأ يأكلها واحدة تلة الأخرى.,phrase
2026-01-27,2195,9,خاف الراعي وأسرع إلى القرية يركض ويصيح يطلب المساعدة,phrase
2026-01-27,2196,12,لكن أهل القرية لم يهتموا لصراخه بعد أن عرفوا كذبه من قبل,phrase
2026-01-27,2197,4,ولم يذهب أحد لمساعدته,phrase
2026-01-27,2198,9,فرجع الراعي إلى أغنامه ولم يجد أي واحدة منها,phrase
2026-01-27,2199,4,فقد أكلها الذئب كلها.,phrase
2026-01-27,2200,24,حين علم أهل القرية بالأمر أخبروه أن كذبه في المرات السابقة منعهم من تصديقه في هذه المرة التي كان فيها بحاجة إلى المساعدة الحقيقية.,paragraphe
2026-01-27,2201,10,وبذلك خسر الراعي عمله كما خسر ثقة أهل القرية فيه,phrase
2026-01-27,2202,5,وعرف أن الكذب نتائجه سيئة,phrase
2026-01-27,2203,10,وأن من يكذب مرة ولو مزاحا فلن يصدقه أحد بعدها.,phrase
2026-01-27,2204,8,قررت عائلة رامي الذهاب في رحلة إلى الريف,phrase
2026-01-27,2205,7,فرح رامي وأخته ندى بهذا الخبر كثيرا,phrase
2026-01-27,2206,5,وانطلقا سريعا لتحضير حقائب الرحلة,phrase
2026-01-27,2207,6,وفي الصباح اتجهت العائلة إلى الريف,phrase
2026-01-27,2208,12,ولدى وصولهم أخذ رامي يتجول سعيدا بين الحقول والتلال للعب واكتشاف المكان,phrase
2026-01-27,2209,9,وبعد مدة قصيرة أصبح يظهر تارة ويختفي تارة أخرى,phrase
2026-01-27,2210,8,استغرب والداه قليلا؛ لكن لم يعيرا الأمر اهتماما.,phrase
2026-01-27,2211,9,حان وقت الغداء وجلس رامي برفقة عائلته إلى الطعام,phrase
2026-01-27,2212,12,اقترب رامي من أخته ندى وأخذ يحدثها بهمس كي لا يسمعه أحد,phrase
2026-01-27,2213,11,ابتسمت ندى وبدأت تملأ صحنها بالخضار وذهبت معه إلى خلف التلة,phrase
2026-01-27,2214,4,اندهش والداهما مما يفعلان,phrase
2026-01-27,2215,9,اختفى رامي وأخته ندى عن نظر والديهما فشعرا بالخوف,phrase
2026-01-27,2216,7,وفجأة شاهدهما الأب وهما يدخلان إلى الكهف,phrase
2026-01-27,2217,7,وركض مسرعا خوفا من أن يصيبهما مكروه,phrase
2026-01-27,2218,15,وعندما دخل خلفهما اندهش مما رأى! حيث كان رامي وندى يضعان الخضار للأرنب وأولادها ليأكلوا,phrase
2026-01-27,2219,6,اقترب منهما وشكرهما على ما فعلوه,phrase
2026-01-27,2220,13,لكن حذرهما بأن يخبراه في المرة القادمة؛ كي لا يلحق بهما أي أذى.,phrase
2026-01-27,2221,7,كان هنالك في آخر الحي منزل صغير,phrase
2026-01-27,2222,8,تسكن فيه امرأة تدعى أمل مع أبنائها الثلاثة,phrase
2026-01-27,2223,11,وفي كل صباح تخرج إلى العمل وتترك أبناءها وحدهم في البيت,phrase
2026-01-27,2224,6,وفي المساء تعود وتجلب معها الطعام,phrase
2026-01-27,2225,9,فتقف أمام الباب وتبدأ بالغناء: يا عصفورة صغيرة صغيرة,phrase
2026-01-27,2226,12,ماما معها أكلات كثيرة؛ ليعرف الأولاد أمهم من صوتها ويفتحوا لها الباب,phrase
2026-01-27,2227,10,وفي يوم من الأيام تأخرت الأم في العودة إلى المنزل,phrase
2026-01-27,2228,4,وفجأة دق باب البيت,phrase
2026-01-27,2229,9,فصاح الابن الأكبر من في الباب؟ لم يجب أحد,phrase
2026-01-27,2230,7,وبعد دقائق سمعوا أحدهم يغني خلف الباب,phrase
2026-01-27,2231,10,قال الابن الأصغر فرحا: إنها أمي قد عادت ومعها الطعام,phrase
2026-01-27,2232,4,فقال الابن الأكبر: لا,phrase
2026-01-27,2233,4,هذا ليس صوت أمي,phrase
2026-01-27,2234,8,لم يصغ الأخ الأصغر إلى أخيه وفتح الباب,phrase
2026-01-27,2235,6,فصاح الأطفال يا للهول من هذا,phrase
2026-01-27,2236,6,هجم عليهم الرجل الغريب وأراد سرقتهم,phrase
2026-01-27,2237,9,فبدؤوا بالصراخ والبكاء وطلب النجدة؛ لكن لم يسمعهم أحد,phrase
2026-01-27,2238,5,فخاف الرجل الغريب وهرب بسرعة,phrase
2026-01-27,2239,4,تجمع الأولاد حول أمهم,phrase
2026-01-27,2240,15,وقالت: ألم أحذركم من فتح الباب للغرباء؟ فاعتذر الأبناء من والدتهم ووعدوها بعدم تكرار الأمر.,phrase
2026-01-27,2241,62,كم هو صعب أن يستطيع المرء العيش بعد أن يتخلى عنه والده بل قد يستحيل . لكنه جعل من الصعب سهلا ومن المستحيل ممكنا . كان عادل شابا ناضجا وكيف له أن يكون غير ذلك بعد أن صقلته متاعب الدنيا و همومها فقد عاش فقر الحياة و حرمان الأب وفقدان حنانه لكنه جعل من هذه العقبات حوافزاص و دوافع ليثبت وجوده .,paragraphe
2026-01-27,2242,52,فكانت علاماته العالية دليلا على أنه لم ولن يتأثر بظروفه الصعبة وكان بفضل ذكائه محل اعجاب. ها قد حان موعد اعلان نتائج امتحان الدخول إلى الجامعة وقد حل عادل بالمرتبة الأولى واستطاع الحصول على منحة لدخول كلية الطب البشري في ألمانيا والأهم من هذا أنه حول شفقة الناس عليه إلى اعجاب واحترام.,paragraphe
2026-01-27,2243,33,"if (checkScenario(""MPU"") == ""mobile"") { document.getElementById('art_mpu_mobile').insertAdjacentHTML('beforebegin', '<div id=""MPU"" style=""min-height: 250px; margin-bottom: 20px !important;""></div>'); } كان وداع أمه التي عملت خادمة لعشرين سنة لأجله صعبا عليه إلا أن طموحه كان أكبر من كل شيء",paragraphe
2026-01-27,2244,96,أكمل عادل دراسته وأصبح جراح قلب بارع فذاع صيته ليصل كل أنحاء العالم . مما جعل أحد أغنياء أوروبا يفتح له عيادة خاصة .وذات يوم خرج من غرفة العمليات بعد اجرائه لعملية جراحية صعبة سمع بأن ضيفا ينتظره ٬لقد كان والده الذي لم يعد يملك شيئا بعد أن أفلست شركاته و أصبح مدانا من طرف المرابين. لكن عادل لم يطرده بل استقبله دون تذمر فسأله والده عن سبب عدم حقده فقال لأن النجاح الحقيقي هو النجاح الذي يبدأ من لا شيء كما أنني نجحت لرغبتي الجامحة في جعلك تندم لأنك لم تشارك في تربية شخص ناجح.,paragraphe
2026-01-27,2245,6,تم التدقيق بواسطة: وائل عبد الغني,phrase
2026-01-27,2246,9,كانت النملة تمشي بين الأغصان تبحث عن طعام لتأكله,phrase
2026-01-27,2247,10,ولكن فجأة جاءت رياح قوية جدا أخذت النملة معها بعيدا,phrase
2026-01-27,2248,10,وحطت بها على أحد غصون الأشجار الموجودة في أعلى النهر,phrase
2026-01-27,2249,4,ثم سقطت في النهر,phrase
2026-01-27,2250,4,وأخذت تصيح بأعلى صوتها,phrase
2026-01-27,2251,12,فسمعتها حمامة قريبة منها كانت تعيش في أعلى الشجرة القريبة من النهر.,phrase
2026-01-27,2252,11,سمعت الحمامة النملة وهي تصارع أمواج النهر؛ لكي تخرج منه وتنجو,phrase
2026-01-27,2253,6,وقد كانت على وشك الهلاك والغرق,phrase
2026-01-27,2254,6,أخذت الحمامة غصن من على الشجرة,phrase
2026-01-27,2255,10,وذهبت مسرعة باتجاه النملة وقالت لها: تسلقي على غصن الشجرة,phrase
2026-01-27,2256,5,عندها التقطت الحمامة الغصن بمنقارها,phrase
2026-01-27,2257,5,وذهبت إلى الشاطئ بجوار الشجرة,phrase
2026-01-27,2258,8,نزلت النملة عن الغصن وقد كانت متعبة منهكة.,phrase
2026-01-27,2259,7,لم تكد تصدق أنها نجت من الموت,phrase
2026-01-27,2260,6,شكرت النملة الحمامة الطيبة على مساعدتها,phrase
2026-01-27,2261,4,ولكنها كانت متعبة جدا,phrase
2026-01-27,2262,9,ذهبت الحمامة مسرعة وأحضرت لها الطعام والحبوب؛ لكي تأكلها,phrase
2026-01-27,2263,11,أكلت النملة الطعام فاستعادت قوتها ونشاطها وشكرت الحمامة على هذا المعروف,phrase
2026-01-27,2264,8,لكن الحمامة قالت لها: لا شكر على واجب,phrase
2026-01-27,2265,6,قد فعلت ما يمليه علي ضميري.,phrase
2026-01-27,2266,7,ولكن قصة الحمامة والنملة لم تنته بعد,phrase
2026-01-27,2267,12,ففي أحد الأيام خرجت النملة؛ لكي تبحث عن طعام لها في الغابة,phrase
2026-01-27,2268,6,وبينما هي في الطريق شاهدت صيادا,phrase
2026-01-27,2269,7,خافت النملة وركضت بسرعة واختبأت خلف الشجرة,phrase
2026-01-27,2270,13,ولكنها تذكرت أن الصياد لا يبحث عن النمل ولا يمكن أن يصيده حتى,phrase
2026-01-27,2271,4,فكرت قليلا في نفسها.,phrase
2026-01-27,2272,12,وقالت: إن الصياد ينظر إلى أعلى فهو يبحث عن طائر لكي يصطاده,phrase
2026-01-27,2273,6,وربما يكون الطائر صديقتي الحمامة الطيبة,phrase
2026-01-27,2274,20,وأخذت الحمامة تراقب الصياد ووجدته يقترب بالفعل من الشجرة القريبة من النهر والتي تعيش عليها الحمامة الطيبة صديقتها التي أنقذتها,phrase
2026-01-27,2275,5,وبقيت تمشي وراء الصياد تراقبه,phrase
2026-01-27,2276,7,وهو يقترب أكثر فأكثر من عش الحمامة.,phrase
2026-01-27,2277,8,لكن كانت الشجرة خالية ولا توجد عليها الحمامة,phrase
